cell_id,module,family,K,correction,rho,theta,design,R,J0,Jmax,alpha,alpha_adj,marginal_level_or_power,marginal_mcse,fwer,fwer_mcse,conjunctive_power,conjunctive_power_mcse,disjunctive_power,disjunctive_power_mcse,fdr,fdr_mcse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,ci_coverage,bias,rmse,mean_wall,seed,theta_vector,marginal_estimand,marginal_by_contrast,marginal_mcse_by_contrast,mean_fdp,ci_coverage_mcse,bootstrap_B,benchmark_residual_corr,n_true_alternatives,n_true_nulls,planning_target_met_all,marginal_contrast_1,marginal_contrast_1_mcse,marginal_contrast_2,marginal_contrast_2_mcse,marginal_contrast_3,marginal_contrast_3_mcse,marginal_contrast_4,marginal_contrast_4_mcse,marginal_contrast_5,marginal_contrast_5_mcse,marginal_contrast_6,marginal_contrast_6_mcse,cell_index,module_cell,theta_mult,B,alpha_plan,alpha_note,source_module,projected_R
B_0364,B_joint,empirical_copula,3,romano_wolf,-0.3,0.0,D3,2000,50,1000,0.05,0.05,0.02033333333333333,0.0031559379658739244,0.05,0.004873397172404482,,,,,,,74.395,11.809698345004414,57.0,73.0,96.0,0.0,0.7885,0.0010892491932079087,0.18395598385197381,0.032738450456999996,400364,"[0.0,0.0,0.0]",level,"[0.018,0.0235,0.0195]","[0.0029728773940409987,0.0033873108803297047,0.0030919047527373806]",,0.00913147715323211,999,0.0,0,3,1.0,0.018,0.0029728773940409987,0.0235,0.0033873108803297047,0.0195,0.0030919047527373806,,,,,,,364,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0365,B_joint,empirical_copula,3,romano_wolf,-0.3,0.0,D4,2000,50,1000,0.05,0.05,0.020166666666666666,0.003143244519777472,0.048,0.0047799581588126895,,,,,,,113.114,20.75716753316791,82.0,111.0,149.0,0.0,0.9476666666666667,0.003965860178191123,0.1510679567130531,0.03469912586099963,400365,"[0.0,0.0,0.0]",level,"[0.019,0.0215,0.02]","[0.003052785613173647,0.003243281517229116,0.0031304951684997056]",,0.004979686514006458,999,0.0,0,3,1.0,0.019,0.003052785613173647,0.0215,0.003243281517229116,0.02,0.0031304951684997056,,,,,,,365,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0366,B_joint,empirical_copula,3,romano_wolf,-0.3,0.5,D3,2000,50,1000,0.05,0.05,0.6896666666666667,0.010344722218492761,,,0.506,0.01117953487404552,0.8665,0.0076051873744175415,,,74.662,12.191749505300708,57.0,73.0,97.0,0.0,0.7931666666666667,-0.0005653147157532346,0.18107588278684708,0.033753819233999824,400366,"[0.5,0.5,0.5]",power,"[0.69,0.6975,0.6815]","[0.010341663309158734,0.010271167168340705,0.010417719280149566]",,0.009056856672034607,999,0.0,3,0,1.0,0.69,0.010341663309158734,0.6975,0.010271167168340705,0.6815,0.010417719280149566,,,,,,,366,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0367,B_joint,empirical_copula,3,romano_wolf,-0.3,0.5,D4,2000,50,1000,0.05,0.05,0.8628333333333335,0.00769259293808733,,,0.744,0.00975868843646522,0.9585,0.004459694496263168,,,112.0585,20.088306990635125,82.0,110.0,148.0,0.0,0.947,0.0015075608849902165,0.15198111812481216,0.035710887361999996,400367,"[0.5,0.5,0.5]",power,"[0.862,0.867,0.8595]","[0.007712198130234985,0.00759312188760328,0.007770448828735698]",,0.005009540897128201,999,0.0,3,0,1.0,0.862,0.007712198130234985,0.867,0.00759312188760328,0.8595,0.007770448828735698,,,,,,,367,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0368,B_joint,normal,3,romano_wolf,0.0,0.0,D3,2000,50,1000,0.05,0.05,0.018000000000000002,0.002972877394040999,0.0455,0.004659922209651144,,,,,,,70.8575,8.236455168942523,58.0,70.0,85.0,0.0,0.8415,-0.0029855145927293746,0.16697827929866393,0.031996705591500356,400368,"[0.0,0.0,0.0]",level,"[0.018,0.016,0.02]","[0.0029728773940409987,0.0028057084666800293,0.0031304951684997056]",,0.008166325673153134,999,0.0,0,3,1.0,0.018,0.0029728773940409987,0.016,0.0028057084666800293,0.02,0.0031304951684997056,,,,,,,368,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0369,B_joint,normal,3,romano_wolf,0.0,0.0,D4,2000,50,1000,0.05,0.05,0.017,0.002890588175441116,0.0425,0.0045107510461119445,,,,,,,89.201,13.523926907522089,69.0,88.0,113.0,0.0,0.9515,0.00013497529745690399,0.14847626714956916,0.05014015071999893,400369,"[0.0,0.0,0.0]",level,"[0.0135,0.019,0.0185]","[0.0025804796065847916,0.003052785613173647,0.003013117156700018]",,0.004803527349771207,999,0.0,0,3,1.0,0.0135,0.0025804796065847916,0.019,0.003052785613173647,0.0185,0.003013117156700018,,,,,,,369,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0370,B_joint,normal,3,romano_wolf,0.0,0.5,D3,2000,50,1000,0.05,0.05,0.786,0.009170714257897256,,,0.6515,0.010654758326682027,0.91,0.0063992187023104614,,,70.8045,8.26572923280215,58.0,71.0,85.0,0.0,0.8243333333333334,0.001867844825329778,0.17260194939352982,0.0483747869204999,400370,"[0.5,0.5,0.5]",power,"[0.7875,0.782,0.7885]","[0.009147233188237852,0.009232442797006652,0.00913147715323211]",,0.008509050736976742,999,0.0,3,0,1.0,0.7875,0.009147233188237852,0.782,0.009232442797006652,0.7885,0.00913147715323211,,,,,,,370,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0371,B_joint,normal,3,romano_wolf,0.0,0.5,D4,2000,50,1000,0.05,0.05,0.8661666666666666,0.007613211287696613,,,0.7725,0.009373999946660978,0.95,0.004873397172404485,,,89.4505,13.885947924070578,68.0,89.0,114.0,0.0,0.951,-0.003660474438921508,0.1516496438678569,0.051034877776000936,400371,"[0.5,0.5,0.5]",power,"[0.866,0.8705,0.862]","[0.007617217339685143,0.007507654427316162,0.007712198130234985]",,0.004826955562256609,999,0.0,3,0,1.0,0.866,0.007617217339685143,0.8705,0.007507654427316162,0.862,0.007712198130234985,,,,,,,371,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0372,B_joint,empirical_copula,3,romano_wolf,0.0,0.0,D3,2000,50,1000,0.05,0.05,0.0165,0.0028484864401994267,0.048,0.0047799581588126895,,,,,,,74.6185,11.570045710799937,57.0,73.0,96.0,0.0,0.829,-0.0070965525621814254,0.1637907361399082,0.04978343644400047,400372,"[0.0,0.0,0.0]",level,"[0.0135,0.0185,0.0175]","[0.0025804796065847916,0.003013117156700018,0.002932042803234632]",,0.008418996377241174,999,0.0,0,3,1.0,0.0135,0.0025804796065847916,0.0185,0.003013117156700018,0.0175,0.002932042803234632,,,,,,,372,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0373,B_joint,empirical_copula,3,romano_wolf,0.0,0.0,D4,2000,50,1000,0.05,0.05,0.015166666666666667,0.002732822614888212,0.041,0.004433903472111228,,,,,,,92.3795,16.23149653451585,68.0,91.0,121.0,0.0,0.9533333333333334,0.004034812473388475,0.14747558579163386,0.053613279111999874,400373,"[0.0,0.0,0.0]",level,"[0.014,0.0155,0.016]","[0.002627165773224065,0.0027622228367747597,0.0028057084666800293]",,0.0047164016415530636,999,0.0,0,3,1.0,0.014,0.002627165773224065,0.0155,0.0027622228367747597,0.016,0.0028057084666800293,,,,,,,373,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0374,B_joint,empirical_copula,3,romano_wolf,0.0,0.5,D3,2000,50,1000,0.05,0.05,0.8006666666666667,0.008933072135484955,,,0.6225,0.010839597547879718,0.951,0.004826955562256609,,,75.302,12.06966428696341,57.0,75.0,97.0,0.0,0.8408333333333333,0.0017106393472030856,0.16271764250015872,0.050098065637999754,400374,"[0.5,0.5,0.5]",power,"[0.8045,0.7945,0.803]","[0.008867912663079175,0.00903520198999447,0.008893565089434044]",,0.008180239571335577,999,0.0,3,0,1.0,0.8045,0.008867912663079175,0.7945,0.00903520198999447,0.803,0.008893565089434044,,,,,,,374,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0375,B_joint,empirical_copula,3,romano_wolf,0.0,0.5,D4,2000,50,1000,0.05,0.05,0.8781666666666667,0.007314026668744865,,,0.75,0.009682458365518542,0.977,0.0033519397369284566,,,92.412,16.838891174896286,67.0,91.0,122.0,0.0,0.9506666666666667,0.005184947087412048,0.14882617710639573,0.055048100568499646,400375,"[0.5,0.5,0.5]",power,"[0.8705,0.8765,0.8875]","[0.007507654427316162,0.00735689302627135,0.007065541380531291]",,0.004842497060172343,999,0.0,3,0,1.0,0.8705,0.007507654427316162,0.8765,0.00735689302627135,0.8875,0.007065541380531291,,,,,,,375,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0376,B_joint,normal,3,romano_wolf,0.3,0.0,D3,2000,50,1000,0.05,0.05,0.018000000000000002,0.002972877394040999,0.049,0.0048269555622566076,,,,,,,70.7095,8.601634132535516,57.95,70.0,86.0,0.0,0.9083333333333333,0.0017016312421253936,0.14034288612530949,0.051832035285500754,400376,"[0.0,0.0,0.0]",level,"[0.0215,0.0115,0.021]","[0.003243281517229116,0.0023840878758971955,0.0032061659345704488]",,0.006452282111349786,999,0.0,0,3,1.0,0.0215,0.003243281517229116,0.0115,0.0023840878758971955,0.021,0.0032061659345704488,,,,,,,376,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0377,B_joint,normal,3,romano_wolf,0.3,0.0,D4,2000,50,1000,0.05,0.05,0.0175,0.002932042803234632,0.0485,0.004803527349771208,,,,,,,64.0805,9.314666915676588,50.0,64.0,81.0,0.0,0.9511666666666667,0.0016126843073867108,0.14802872637239126,0.05015639519199976,400377,"[0.0,0.0,0.0]",level,"[0.0145,0.0205,0.0175]","[0.0026729898989708138,0.00316857617866448,0.002932042803234632]",,0.004819161695196004,999,0.0,0,3,1.0,0.0145,0.0026729898989708138,0.0205,0.00316857617866448,0.0175,0.002932042803234632,,,,,,,377,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0378,B_joint,normal,3,romano_wolf,0.3,0.5,D3,2000,50,1000,0.05,0.05,0.9138333333333333,0.00627463035653186,,,0.8255,0.008486747021091178,0.981,0.0030527856131736483,,,70.7305,8.761213942713646,57.0,70.0,86.0,0.0,0.9016666666666666,-0.001999982193263383,0.14432516096218603,0.0433409954539984,400378,"[0.5,0.5,0.5]",power,"[0.918,0.9155,0.908]","[0.006134981662564281,0.006219314672855845,0.006462816723379983]",,0.006658223820542868,999,0.0,3,0,1.0,0.918,0.006134981662564281,0.9155,0.006219314672855845,0.908,0.006462816723379983,,,,,,,378,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0379,B_joint,normal,3,romano_wolf,0.3,0.5,D4,2000,50,1000,0.05,0.05,0.8741666666666666,0.007416175077341269,,,0.7605,0.009543053756528882,0.9665,0.004023540107914917,,,63.9185,9.587901634351493,50.0,63.0,81.0,0.0,0.9473333333333334,0.0004127078420095323,0.15044039978494184,0.04284749152500081,400379,"[0.5,0.5,0.5]",power,"[0.8745,0.876,0.872]","[0.007407757757918383,0.007369667563737186,0.007470475219154402]",,0.004994641573170634,999,0.0,3,0,1.0,0.8745,0.007407757757918383,0.876,0.007369667563737186,0.872,0.007470475219154402,,,,,,,379,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0380,B_joint,empirical_copula,3,romano_wolf,0.3,0.0,D3,2000,50,1000,0.05,0.05,0.0165,0.0028484864401994267,0.0485,0.004803527349771208,,,,,,,74.7185,12.61115608300841,56.0,74.0,97.04999999999995,0.0,0.8953333333333333,0.001045097313866485,0.14063009242117724,0.043859388059499904,400380,"[0.0,0.0,0.0]",level,"[0.0175,0.0165,0.0155]","[0.002932042803234632,0.0028484864401994267,0.0027622228367747597]",,0.006845128032241456,999,0.0,0,3,1.0,0.0175,0.002932042803234632,0.0165,0.0028484864401994267,0.0155,0.0027622228367747597,,,,,,,380,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0381,B_joint,empirical_copula,3,romano_wolf,0.3,0.0,D4,2000,50,1000,0.05,0.05,0.017833333333333333,0.0029593331643763565,0.05,0.004873397172404482,,,,,,,70.158,12.692321930994344,51.0,69.0,93.0,0.0,0.9465,-0.0011683315953812977,0.14934656114557712,0.042433136006000495,400381,"[0.0,0.0,0.0]",level,"[0.0185,0.019,0.016]","[0.003013117156700018,0.003052785613173647,0.0028057084666800293]",,0.005031786462082825,999,0.0,0,3,1.0,0.0185,0.003013117156700018,0.019,0.003052785613173647,0.016,0.0028057084666800293,,,,,,,381,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0382,B_joint,empirical_copula,3,romano_wolf,0.3,0.5,D3,2000,50,1000,0.05,0.05,0.9025,0.006633014020790248,,,0.765,0.009480901855836289,0.9945,0.0016537457482938467,,,74.5765,12.319989762576915,57.0,74.0,96.0,0.0,0.8916666666666667,-0.0016317647796378783,0.14281867576963497,0.042017134261001045,400382,"[0.5,0.5,0.5]",power,"[0.9,0.9075,0.9]","[0.006708203932499368,0.006478570444164362,0.006708203932499368]",,0.006949720218189441,999,0.0,3,0,1.0,0.9,0.006708203932499368,0.9075,0.006478570444164362,0.9,0.006708203932499368,,,,,,,382,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0383,B_joint,empirical_copula,3,romano_wolf,0.3,0.5,D4,2000,50,1000,0.05,0.05,0.8691666666666666,0.007540423470277456,,,0.7105,0.010141246225193431,0.9835,0.002848486440199423,,,70.7,13.133240270397858,52.0,69.0,95.0,0.0,0.9461666666666667,0.0007478797932642279,0.1490052220399833,0.0413732257949996,400383,"[0.5,0.5,0.5]",power,"[0.865,0.862,0.8805]","[0.007641171376170017,0.007712198130234985,0.0072532665055132246]",,0.0050465486005564,999,0.0,3,0,1.0,0.865,0.007641171376170017,0.862,0.007712198130234985,0.8805,0.0072532665055132246,,,,,,,383,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0384,B_joint,normal,3,romano_wolf,0.6,0.0,D3,2000,50,1000,0.05,0.05,0.018666666666666668,0.003026402337943703,0.0505,0.00489641450451246,,,,,,,70.6645,10.455139394097047,55.0,70.0,89.0,0.0,0.9696666666666667,-0.00043167691910889574,0.10988839272574326,0.040294878035500005,400384,"[0.0,0.0,0.0]",level,"[0.018,0.0175,0.0205]","[0.0029728773940409987,0.002932042803234632,0.00316857617866448]",,0.003834919961499993,999,0.0,0,3,1.0,0.018,0.0029728773940409987,0.0175,0.002932042803234632,0.0205,0.00316857617866448,,,,,,,384,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0385,B_joint,normal,3,romano_wolf,0.6,0.0,D4,2000,50,1000,0.05,0.05,0.017333333333333336,0.0029182947836783805,0.048,0.0047799581588126895,,,,,,,38.0615,5.193141414404194,30.0,38.0,47.0,0.0,0.9495,-0.0012070082890093055,0.14875388225656822,0.03770014436949896,400385,"[0.0,0.0,0.0]",level,"[0.019,0.016,0.017]","[0.003052785613173647,0.0028057084666800293,0.002890588175441116]",,0.0048964145045124596,999,0.0,0,3,1.0,0.019,0.003052785613173647,0.016,0.0028057084666800293,0.017,0.002890588175441116,,,,,,,385,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0386,B_joint,normal,3,romano_wolf,0.6,0.5,D3,2000,50,1000,0.05,0.05,0.9960000000000001,0.001411382301150169,,,0.989,0.0023322735688593665,1.0,0.0,,,69.9675,9.95989175392986,55.0,69.0,87.0,0.0,0.975,0.0037815734960429466,0.10516910071391854,0.04005101949249911,400386,"[0.5,0.5,0.5]",power,"[0.997,0.9955,0.9955]","[0.0012229063741758816,0.0014966211945579198,0.0014966211945579198]",,0.003491060010942237,999,0.0,3,0,1.0,0.997,0.0012229063741758816,0.9955,0.0014966211945579198,0.9955,0.0014966211945579198,,,,,,,386,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0387,B_joint,normal,3,romano_wolf,0.6,0.5,D4,2000,50,1000,0.05,0.05,0.884,0.0071604469134265636,,,0.764,0.009494840704298308,0.98,0.003130495168499707,,,37.8555,5.149914538125851,30.0,37.0,47.0,0.0,0.95,0.0021332471747329287,0.1467584882008659,0.031982176006000375,400387,"[0.5,0.5,0.5]",power,"[0.8765,0.888,0.8875]","[0.00735689302627135,0.007051808278732484,0.007065541380531291]",,0.004873397172404485,999,0.0,3,0,1.0,0.8765,0.00735689302627135,0.888,0.007051808278732484,0.8875,0.007065541380531291,,,,,,,387,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0388,B_joint,empirical_copula,3,romano_wolf,0.6,0.0,D3,2000,50,1000,0.05,0.05,0.018666666666666665,0.003026402337943703,0.0525,0.004987171041783107,,,,,,,73.4145,14.275667751457373,52.0,72.0,98.0,0.0,0.954,0.0014282357563342668,0.11376949148640123,0.03561673382699883,400388,"[0.0,0.0,0.0]",level,"[0.0195,0.018,0.0185]","[0.0030919047527373806,0.0029728773940409987,0.003013117156700018]",,0.0046842288586276416,999,0.0,0,3,1.0,0.0195,0.0030919047527373806,0.018,0.0029728773940409987,0.0185,0.003013117156700018,,,,,,,388,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0389,B_joint,empirical_copula,3,romano_wolf,0.6,0.0,D4,2000,50,1000,0.05,0.05,0.014,0.002627165773224065,0.0405,0.004407933189148856,,,,,,,45.856,8.628978155030872,33.0,45.0,61.0,0.0,0.9496666666666667,0.003216007973392576,0.14360843232359455,0.03231776476400046,400389,"[0.0,0.0,0.0]",level,"[0.014,0.014,0.014]","[0.002627165773224065,0.002627165773224065,0.002627165773224065]",,0.004888756942663897,999,0.0,0,3,1.0,0.014,0.002627165773224065,0.014,0.002627165773224065,0.014,0.002627165773224065,,,,,,,389,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0390,B_joint,empirical_copula,3,romano_wolf,0.6,0.5,D3,2000,50,1000,0.05,0.05,0.9855,0.00267298989897081,,,0.959,0.00443390347211123,1.0,0.0,,,74.236,14.749722166874871,53.0,73.0,100.0,0.0,0.9573333333333334,0.0006549734376115255,0.11110690162194102,0.03507482360050017,400390,"[0.5,0.5,0.5]",power,"[0.9855,0.9855,0.9855]","[0.00267298989897081,0.00267298989897081,0.00267298989897081]",,0.0045191936350538345,999,0.0,3,0,1.0,0.9855,0.00267298989897081,0.9855,0.00267298989897081,0.9855,0.00267298989897081,,,,,,,390,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0391,B_joint,empirical_copula,3,romano_wolf,0.6,0.5,D4,2000,50,1000,0.05,0.05,0.8623333333333334,0.007704367448258017,,,0.6905,0.010337063170939801,0.986,0.0026271657732240663,,,45.7765,8.72768856857301,34.0,45.0,61.0,0.0,0.9503333333333334,0.0016965693819956042,0.14357340804451138,0.033161019320999914,400391,"[0.5,0.5,0.5]",power,"[0.8545,0.869,0.8635]","[0.007884470495854492,0.00754450130890041,0.007676840170278393]",,0.0048579774026280146,999,0.0,3,0,1.0,0.8545,0.007884470495854492,0.869,0.00754450130890041,0.8635,0.007676840170278393,,,,,,,391,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0392,B_joint,normal,3,romano_wolf,0.9,0.0,D3,2000,50,1000,0.05,0.05,0.0165,0.0028484864401994267,0.048,0.0047799581588126895,,,,,,,67.771,11.673926460278906,50.0,67.0,88.0,0.0,0.9998333333333334,0.00032649573249909805,0.05521537191637756,0.034959627571999594,400392,"[0.0,0.0,0.0]",level,"[0.0155,0.0195,0.0145]","[0.0027622228367747597,0.0030919047527373806,0.0026729898989708138]",,0.000288651077331153,999,0.0,0,3,1.0,0.0155,0.0027622228367747597,0.0195,0.0030919047527373806,0.0145,0.0026729898989708138,,,,,,,392,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0393,B_joint,normal,3,romano_wolf,0.9,0.0,D4,2000,50,1000,0.05,0.05,0.012833333333333334,0.002516807391209038,0.0365,0.004193313129257103,,,,,,,11.458,1.3165242117029219,10.0,11.0,14.0,0.0,0.9453333333333334,0.0003169144783687791,0.13283190898517797,0.02905055222250121,400393,"[0.0,0.0,0.0]",level,"[0.015,0.013,0.0105]","[0.0027179955849853765,0.0025328837320335094,0.002279226842593778]",,0.00508321857793968,999,0.0,0,3,1.0,0.015,0.0027179955849853765,0.013,0.0025328837320335094,0.0105,0.002279226842593778,,,,,,,393,B,0.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0394,B_joint,normal,3,romano_wolf,0.9,0.5,D3,2000,50,1000,0.05,0.05,1.0,0.0,,,1.0,0.0,1.0,0.0,,,68.1035,12.0739714986412,50.0,67.0,89.04999999999995,0.0,1.0,0.0011250391692530814,0.054791198968091946,0.033435739508500775,400394,"[0.5,0.5,0.5]",power,"[1.0,1.0,1.0]","[0.0,0.0,0.0]",,0.0,999,0.0,3,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,,,,,,,394,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
B_0395,B_joint,normal,3,romano_wolf,0.9,0.5,D4,2000,50,1000,0.05,0.05,0.8448333333333333,0.008095985802304197,,,0.714,0.010104553429023966,0.9585,0.004459694496263168,,,11.4685,1.3107279466006667,10.0,11.0,14.0,0.0,0.9531666666666667,0.005059333228391354,0.13240745426531877,0.02928736689700054,400395,"[0.5,0.5,0.5]",power,"[0.8445,0.845,0.845]","[0.008103078118838543,0.008092434738692676,0.008092434738692676]",,0.0047244032544979785,999,0.0,3,0,1.0,0.8445,0.008103078118838543,0.845,0.008092434738692676,0.845,0.008092434738692676,,,,,,,395,B,1.0,999,0.05,Romano-Wolf power is planned by simulation from Sigma_D (§4.4); use this alpha at the stepdown.,B,2000
