reject_rate,t1e_or_power,ci_cover,E_theta,bias,rmse,E_J,sd_J,q05_J,q50_J,q95_J,P_J_eq_Jmax,pJmax,mean_wall,family,rho,sigma_a,sigma_b,theta,design,J0,Jmax,alpha,alpha_adj,delta,power_target,gamma,correction,K,seed,R,reject_rate_mcse,ci_cover_mcse,pJmax_mcse,module_cell,theta_mult,B,sigma_ratio,cell_id,module,projected_R,bootstrap_B
1.0,1.0,0.0,-2.2048885693863856,-2.2048885693863856,2.236484355237596,46.0,0.0,46.0,46.0,46.0,0.0,0.0,7.81653881072998e-05,empirical,0.3,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100773,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0773,A,5000,50
1.0,1.0,0.0,-2.2074931998969367,-2.4574931998969367,2.464840342681757,205.8344,65.56263399711759,112.0,199.0,322.0,0.0,0.0,0.0001524827480316162,empirical,0.3,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100774,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0774,A,5000,50
1.0,1.0,0.0,-2.1894337493570304,-2.4394337493570304,2.4448581138247647,264.052,64.62295332155595,177.95000000000002,253.0,388.0,0.0,0.0,0.0003066677570343018,empirical,0.3,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100775,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0775,A,5000,50
1.0,1.0,0.0,-2.1958692333765266,-2.4458692333765266,2.4487806793490394,469.842,111.41978027262483,306.0,461.0,667.0,0.0,0.0,0.00015241341590881347,empirical,0.3,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100776,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0776,A,5000,50
1.0,1.0,0.0,-2.2040640096133473,-2.4540640096133473,2.4600205198618137,245.6758,78.16969166089885,133.0,238.5,386.0,0.0,0.0,0.00015165128707885742,empirical,0.3,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100777,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0777,A,5000,50
1.0,1.0,0.0,-2.20415632900389,-2.45415632900389,2.4554510021100313,999.5016,10.270851836142901,1000.0,1000.0,1000.0,0.0,0.9968,0.00013471179008483887,empirical,0.3,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100778,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0778,A,5000,50
1.0,1.0,0.0,-2.200656611039917,-2.450656611039917,2.4793618779963214,46.0,0.0,46.0,46.0,46.0,0.0,0.0,0.00018064689636230468,empirical,0.3,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100779,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0779,A,5000,50
1.0,1.0,0.0,-2.2032731694601138,-2.7032731694601138,2.7096841858661196,204.735,64.58005245429892,112.0,197.0,321.0500000000002,0.0,0.0,0.00015212039947509767,empirical,0.3,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100780,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0780,A,5000,50
1.0,1.0,0.0,-2.1883146917171508,-2.6883146917171508,2.693382712193765,263.18,63.54321049490653,177.0,253.0,384.0,0.0,0.0,0.0003053565502166748,empirical,0.3,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100781,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0781,A,5000,50
1.0,1.0,0.0,-2.1995302802305767,-2.6995302802305767,2.702237453323577,474.1758,112.6572451924864,308.0,465.0,674.0500000000002,0.0,0.0002,0.0001572805881500244,empirical,0.3,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100782,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0782,A,5000,50
1.0,1.0,0.0,-2.2080104972788206,-2.7080104972788206,2.713370989090026,248.2414,80.00242950085953,134.0,238.0,396.0,0.0,0.0,0.00015096135139465333,empirical,0.3,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100783,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0783,A,5000,50
1.0,1.0,0.0,-2.203487439710818,-2.703487439710818,2.7046899541572325,999.4784,10.83257741444759,1000.0,1000.0,1000.0,0.0,0.9958,9.822297096252441e-05,empirical,0.3,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100784,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0784,A,5000,50
1.0,1.0,0.0,-2.2079897570931757,-2.7079897570931757,2.734759734310935,46.0,0.0,46.0,46.0,46.0,0.0,0.0,8.029794692993164e-05,empirical,0.3,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100785,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0785,A,5000,50
1.0,1.0,0.0,-2.200553088794587,-3.200553088794587,3.205884387104449,204.5784,65.14370463398593,111.0,198.0,325.0,0.0,0.0,0.00015130424499511718,empirical,0.3,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100786,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0786,A,5000,50
1.0,1.0,0.0,-2.1912099138635734,-3.1912099138635734,3.1953167457539413,263.0556,64.35895670875966,177.0,251.0,387.0,0.0,0.0,0.00031803770065307616,empirical,0.3,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100787,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0787,A,5000,50
1.0,1.0,0.0,-2.198575297190978,-3.198575297190978,3.2008259709334834,470.9064,112.31065327492311,300.0,462.0,669.0500000000002,0.0002,0.0002,0.00015761499404907226,empirical,0.3,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100788,5000,0.0,0.0,0.00019997999899989998,A,2.0,50,1.0,A_0788,A,5000,50
1.0,1.0,0.0,-2.201331016446266,-3.201331016446266,3.2056716450504394,247.4046,78.16518725647627,135.0,238.0,388.0500000000002,0.0,0.0,0.00014982357025146486,empirical,0.3,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100789,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0789,A,5000,50
1.0,1.0,0.0,-2.2029692177393567,-3.2029692177393567,3.203992203540767,999.3092,12.445014879862539,1000.0,1000.0,1000.0,0.0,0.9942,9.839839935302735e-05,empirical,0.3,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100790,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0790,A,5000,50
1.0,1.0,0.0,-2.2091508273899176,-3.2091508273899176,3.231499001868452,46.0,0.0,46.0,46.0,46.0,0.0,0.0,7.719578742980957e-05,empirical,0.3,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100791,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0791,A,5000,50
1.0,1.0,0.0,-2.2011713291579618,-2.2011713291579618,2.208787697704172,204.7138,65.90960695953208,112.0,196.0,326.0,0.0,0.0,0.000176065731048584,empirical,0.6,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100792,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0792,A,5000,50
1.0,1.0,0.0,-2.1876018918167763,-2.1876018918167763,2.1936435554841447,262.7848,64.14093925847983,178.0,252.0,384.0,0.0,0.0,0.0004286379337310791,empirical,0.6,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100793,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0793,A,5000,50
1.0,1.0,0.0,-2.198656071562181,-2.198656071562181,2.2020612970093967,472.4416,115.15776043949448,299.0,462.0,676.0,0.0,0.0,0.00015716614723205565,empirical,0.6,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100794,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0794,A,5000,50
1.0,1.0,0.0,-2.2030786009563235,-2.2030786009563235,2.209700127012512,247.415,77.01697459002139,135.0,240.0,386.0,0.0,0.0,0.00015123038291931152,empirical,0.6,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100795,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0795,A,5000,50
1.0,1.0,0.0,-2.205576156426059,-2.205576156426059,2.2070707482620233,999.5244,9.820967602023742,1000.0,1000.0,1000.0,0.0,0.9952,9.870939254760742e-05,empirical,0.6,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100796,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0796,A,5000,50
1.0,1.0,0.0,-2.2062834207319955,-2.2062834207319955,2.258320649949446,28.0,0.0,28.0,28.0,28.0,0.0,0.0,7.616195678710937e-05,empirical,0.6,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100797,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0797,A,5000,50
1.0,1.0,0.0,-2.204477161227636,-2.454477161227636,2.4612074009944283,206.6148,64.26737602360936,113.0,201.0,322.0,0.0,0.0,0.00014816012382507323,empirical,0.6,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100798,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0798,A,5000,50
1.0,1.0,0.0,-2.1852481811180637,-2.4352481811180637,2.4407616096210316,263.1192,66.08442926559933,176.0,252.0,389.0500000000002,0.0,0.0,0.0003222120761871338,empirical,0.6,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100799,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0799,A,5000,50
1.0,1.0,0.0,-2.1984558014623716,-2.4484558014623716,2.4514584375998223,469.2876,113.4541585233437,302.0,457.0,671.0,0.0,0.0,0.0001573516845703125,empirical,0.6,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100800,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0800,A,5000,50
1.0,1.0,0.0,-2.2035437146877666,-2.4535437146877666,2.45962692288135,246.968,79.05721583764509,135.0,237.0,391.0,0.0,0.0,0.00014970726966857912,empirical,0.6,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100801,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0801,A,5000,50
1.0,1.0,0.0,-2.203253228424863,-2.453253228424863,2.4546111245196762,999.5246,10.155421942981985,1000.0,1000.0,1000.0,0.0,0.9958,0.00010684428215026856,empirical,0.6,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100802,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0802,A,5000,50
0.9998,0.9998,0.0,-2.2072035576670626,-2.4572035576670626,2.5040541282372346,28.0,0.0,28.0,28.0,28.0,0.0,0.0,7.612543106079102e-05,empirical,0.6,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100803,5000,0.00019997999899988897,0.0,0.0,A,0.5,50,1.0,A_0803,A,5000,50
1.0,1.0,0.0,-2.201614803931317,-2.701614803931317,2.70777818344893,206.0274,65.65766253256356,111.0,198.5,325.0,0.0,0.0,0.0001603858470916748,empirical,0.6,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100804,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0804,A,5000,50
1.0,1.0,0.0,-2.184890475736424,-2.684890475736424,2.6897576283976243,262.9954,65.28650533486994,179.0,252.0,388.0500000000002,0.0,0.0,0.0003727420330047607,empirical,0.6,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100805,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0805,A,5000,50
1.0,1.0,0.0,-2.197245575683604,-2.697245575683604,2.7000259775584654,471.0106,112.07406161837804,304.0,462.0,670.0,0.0008,0.0008,0.00020051589012145995,empirical,0.6,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100806,5000,0.0,0.0,0.00039983996798719363,A,1.0,50,1.0,A_0806,A,5000,50
1.0,1.0,0.0,-2.2021781155472664,-2.7021781155472664,2.7076035722256186,246.9146,78.0414153308357,135.0,239.0,387.0500000000002,0.0,0.0,0.00014526772499084473,empirical,0.6,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100807,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0807,A,5000,50
1.0,1.0,0.0,-2.2042690958264166,-2.7042690958264166,2.7054221530093305,999.438,10.575583009933778,1000.0,1000.0,1000.0,0.0,0.9948,9.211640357971191e-05,empirical,0.6,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100808,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0808,A,5000,50
1.0,1.0,0.0,-2.2082489515684567,-2.7082489515684567,2.749537271601229,28.0,0.0,28.0,28.0,28.0,0.0,0.0,7.225255966186523e-05,empirical,0.6,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100809,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0809,A,5000,50
1.0,1.0,0.0,-2.201826655940371,-3.201826655940371,3.2073180965961985,204.3344,64.46107489516444,112.0,197.0,321.0,0.0,0.0,0.00014643492698669433,empirical,0.6,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100810,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0810,A,5000,50
1.0,1.0,0.0,-2.1849696170836497,-3.1849696170836497,3.189125438157616,262.7442,65.10397197068701,177.0,250.0,391.0,0.0,0.0,0.0003196766376495361,empirical,0.6,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100811,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0811,A,5000,50
1.0,1.0,0.0,-2.2023196924467805,-3.2023196924467805,3.2045032304103676,472.5366,111.80865914784955,304.0,464.0,670.0500000000002,0.0002,0.0002,0.00015753512382507323,empirical,0.6,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100812,5000,0.0,0.0,0.00019997999899989998,A,2.0,50,1.0,A_0812,A,5000,50
1.0,1.0,0.0,-2.1981983003817347,-3.1981983003817347,3.202836228059824,245.743,77.90815715315053,137.95000000000002,238.0,391.0500000000002,0.0,0.0,0.00015207843780517578,empirical,0.6,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100813,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0813,A,5000,50
1.0,1.0,0.0,-2.204222332317463,-3.204222332317463,3.2052188932661947,999.1548,12.964321693015798,1000.0,1000.0,1000.0,0.0,0.9932,0.0001000791072845459,empirical,0.6,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100814,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0814,A,5000,50
1.0,1.0,0.0,-2.200174858305128,-3.200174858305128,3.2361953220822155,28.0,0.0,28.0,28.0,28.0,0.0,0.0,7.421574592590331e-05,empirical,0.6,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100815,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0815,A,5000,50
1.0,1.0,0.0,-2.2057241794595503,-2.2057241794595503,2.213626459076616,204.603,64.52760487574291,112.0,198.0,321.0,0.0,0.0,0.00015302209854125976,empirical,0.9,1.0,1.0,0.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100816,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0816,A,5000,50
1.0,1.0,0.0,-2.187762693045526,-2.187762693045526,2.1937667111123798,263.4716,65.05526568572293,179.0,252.0,391.0,0.0,0.0,0.0003142512321472168,empirical,0.9,1.0,1.0,0.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100817,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0817,A,5000,50
1.0,1.0,0.0,-2.2018023540248834,-2.2018023540248834,2.205187441752827,471.2424,112.03483762758796,305.0,462.0,669.0,0.0,0.0,0.0001612657070159912,empirical,0.9,1.0,1.0,0.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100818,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0818,A,5000,50
1.0,1.0,0.0,-2.202084432934128,-2.202084432934128,2.208717103271058,247.6316,78.3140414066341,136.0,240.0,390.0,0.0,0.0,0.00021806678771972657,empirical,0.9,1.0,1.0,0.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100819,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0819,A,5000,50
1.0,1.0,0.0,-2.2029770024105457,-2.2029770024105457,2.2044325784550907,999.1036,12.368187702327292,1000.0,1000.0,1000.0,0.0,0.991,0.00013918218612670897,empirical,0.9,1.0,1.0,0.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100820,5000,0.0,0.0,0.0,A,0.0,50,1.0,A_0820,A,5000,50
0.7392,0.7392,0.2608,-2.2038438871619603,-2.2038438871619603,2.356342584546297,9.0,0.0,9.0,9.0,9.0,0.0,0.0,7.595934867858887e-05,empirical,0.9,1.0,1.0,0.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100821,5000,0.00620940190356527,0.00620940190356527,0.0,A,0.0,50,1.0,A_0821,A,5000,50
1.0,1.0,0.0,-2.204585265063479,-2.454585265063479,2.4618482044741863,204.2532,65.25881618417546,111.0,197.0,321.0,0.0,0.0,0.0001514024257659912,empirical,0.9,1.0,1.0,0.25,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100822,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0822,A,5000,50
1.0,1.0,0.0,-2.187808839280713,-2.437808839280713,2.4431742332228303,263.3876,63.21679655154949,179.0,253.0,382.0500000000002,0.0,0.0,0.00031409330368041994,empirical,0.9,1.0,1.0,0.25,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100823,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0823,A,5000,50
1.0,1.0,0.0,-2.200553633140238,-2.450553633140238,2.45346177328978,474.2284,112.1017958528765,305.0,465.0,673.0,0.0,0.0,0.0001605008602142334,empirical,0.9,1.0,1.0,0.25,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100824,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0824,A,5000,50
1.0,1.0,0.0,-2.203705689806348,-2.453705689806348,2.459532200077391,247.6726,78.17232380606323,133.0,239.0,388.0500000000002,0.0,0.0,0.00015086607933044433,empirical,0.9,1.0,1.0,0.25,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100825,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0825,A,5000,50
1.0,1.0,0.0,-2.202132640861232,-2.452132640861232,2.453432269650253,999.4198,10.953281150413332,1000.0,1000.0,1000.0,0.0,0.9952,9.365525245666504e-05,empirical,0.9,1.0,1.0,0.25,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100826,5000,0.0,0.0,0.0,A,0.5,50,1.0,A_0826,A,5000,50
0.7464,0.7464,0.1464,-2.2051708961189807,-2.4551708961189807,2.594728205291364,9.0,0.0,9.0,9.0,9.0,0.0,0.0,7.432432174682618e-05,empirical,0.9,1.0,1.0,0.25,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100827,5000,0.006152837394243407,0.004999340756539806,0.0,A,0.5,50,1.0,A_0827,A,5000,50
1.0,1.0,0.0,-2.2046164362869876,-2.7046164362869876,2.711046162577557,206.0382,64.94846526870361,112.0,199.0,322.0,0.0,0.0,0.00015145807266235352,empirical,0.9,1.0,1.0,0.5,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100828,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0828,A,5000,50
1.0,1.0,0.0,-2.1863408394445147,-2.6863408394445147,2.691341778122035,264.8236,66.55591095492571,178.0,253.0,391.0,0.0,0.0,0.000315387487411499,empirical,0.9,1.0,1.0,0.5,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100829,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0829,A,5000,50
1.0,1.0,0.0,-2.20056754321684,-2.70056754321684,2.7031859595217194,472.7102,113.30569542595818,303.0,462.0,679.0500000000002,0.0,0.0,0.0001514019012451172,empirical,0.9,1.0,1.0,0.5,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100830,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0830,A,5000,50
1.0,1.0,0.0,-2.204478268808499,-2.704478268808499,2.7098455656893097,247.2638,79.17529292373979,133.0,238.0,389.0,0.0,0.0,0.00015190763473510742,empirical,0.9,1.0,1.0,0.5,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100831,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0831,A,5000,50
1.0,1.0,0.0,-2.203419246825418,-2.703419246825418,2.704579618393475,999.3906,10.434022792767898,1000.0,1000.0,1000.0,0.0,0.9944,0.00010030646324157715,empirical,0.9,1.0,1.0,0.5,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100832,5000,0.0,0.0,0.0,A,1.0,50,1.0,A_0832,A,5000,50
0.7438,0.7438,0.0678,-2.1988262628715347,-2.6988262628715347,2.8259084594008725,9.0,0.0,9.0,9.0,9.0,0.0,0.0,7.405514717102051e-05,empirical,0.9,1.0,1.0,0.5,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100833,5000,0.006173516987908917,0.003555366647759412,0.0,A,1.0,50,1.0,A_0833,A,5000,50
1.0,1.0,0.0,-2.2008434928420533,-3.2008434928420533,3.2063051007565297,204.9984,65.19861346255762,112.0,197.0,325.0500000000002,0.0,0.0,0.00024117555618286132,empirical,0.9,1.0,1.0,1.0,D1,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100834,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0834,A,5000,50
1.0,1.0,0.0,-2.188355640545667,-3.188355640545667,3.192614928737901,265.3456,66.99403675432613,179.0,253.0,399.0,0.0,0.0,0.0003734300136566162,empirical,0.9,1.0,1.0,1.0,D2,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100835,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0835,A,5000,50
1.0,1.0,0.0,-2.2018654265201074,-3.2018654265201074,3.2040761114829466,472.8104,112.3568851999734,306.0,463.0,672.0,0.0004,0.0004,0.0001554067611694336,empirical,0.9,1.0,1.0,1.0,D3,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100836,5000,0.0,0.0,0.00028278613827413816,A,2.0,50,1.0,A_0836,A,5000,50
1.0,1.0,0.0,-2.203254628328914,-3.203254628328914,3.207723391567897,246.0694,76.63463044629367,135.0,236.0,383.0500000000002,0.0,0.0,0.00015264291763305665,empirical,0.9,1.0,1.0,1.0,D4,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100837,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0837,A,5000,50
1.0,1.0,0.0,-2.203178789357695,-3.203178789357695,3.20420366516807,999.5438,7.968769137075061,1000.0,1000.0,1000.0,0.0,0.9952,9.840002059936524e-05,empirical,0.9,1.0,1.0,1.0,D5,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100838,5000,0.0,0.0,0.0,A,2.0,50,1.0,A_0838,A,5000,50
0.734,0.734,0.0092,-2.1871529891764703,-3.1871529891764703,3.2953446374585793,9.0,0.0,9.0,9.0,9.0,0.0,0.0,7.620453834533691e-05,empirical,0.9,1.0,1.0,1.0,D6,50,1000,0.05,0.05,0.5,0.8,0.2,none,1,100839,5000,0.006248903903885865,0.0013502118352317904,0.0,A,2.0,50,1.0,A_0839,A,5000,50
0.901,0.901,0.9484,0.4978617807639919,-0.0021382192360080987,0.15419334587695488,115.2206,26.862560109565134,80.0,111.0,167.0,0.0,0.0,0.00031439037322998045,normal,-0.3,1.0,1.0,0.5,D2,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200840,5000,0.004223718740636029,0.003128496124338337,0.0,C,1.0,25,1.0,C_0000,C,5000,25
0.7728,0.7728,0.7722,0.49998842187029013,-1.1578129709866047e-05,0.20484204500964978,64.8944,13.389609726948729,45.0,64.0,88.0,0.0,0.0,0.00015488991737365722,normal,-0.3,1.0,1.0,0.5,D3,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200841,5000,0.005925878162770476,0.00593139376538095,0.0,C,1.0,25,1.0,C_0001,C,5000,25
0.8658,0.8658,0.9486,0.5006161750463248,0.0006161750463248294,0.1610018071123087,110.7306,31.3351372047419,64.0,109.0,164.0,0.0,0.0,0.00014125766754150392,normal,-0.3,1.0,1.0,0.5,D4,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200842,5000,0.004820588345834977,0.0031227564746550444,0.0,C,1.0,25,1.0,C_0002,C,5000,25
0.908,0.908,0.9478,0.5019301021052439,0.0019301021052439138,0.15200555392334986,63.2882,15.532750585778425,40.0,62.0,92.0,0.0,0.0,0.0003447198390960693,normal,0.3,1.0,1.0,0.5,D2,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200843,5000,0.004087444189221425,0.003145636978419475,0.0,C,1.0,25,1.0,C_0003,C,5000,25
0.8466,0.8466,0.9078,0.4989117504359844,-0.0010882495640155976,0.1484109679724998,65.3038,13.591905884017885,45.0,64.0,90.0,0.0,0.0,0.00015441455841064454,normal,0.3,1.0,1.0,0.5,D3,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200844,5000,0.005096438756622117,0.004091433978448142,0.0,C,1.0,25,1.0,C_0004,C,5000,25
0.872,0.872,0.9522,0.49970758200291404,-0.0002924179970859586,0.15664458793500632,61.058,16.94664084708235,37.0,59.0,91.0,0.0,0.0,0.0001695326328277588,normal,0.3,1.0,1.0,0.5,D4,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200845,5000,0.004724743379274688,0.0030171231330524103,0.0,C,1.0,25,1.0,C_0005,C,5000,25
0.9994,0.9994,0.9502,0.5003693817875045,0.0003693817875044525,0.0894423006680244,25.0,0.0,25.0,25.0,25.0,0.0,0.0,0.0003037814140319824,normal,0.9,1.0,1.0,0.5,D2,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200846,5000,0.0003463062228721987,0.0030763601869742093,0.0,C,1.0,25,1.0,C_0006,C,5000,25
0.9838,0.9838,0.9998,0.4994944712303763,-0.0005055287696236754,0.05739708696660244,65.428,17.38454532048509,40.0,64.0,97.0,0.0,0.0,0.0001546596050262451,normal,0.9,1.0,1.0,0.5,D3,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200847,5000,0.0017853604678047508,0.00019997999899988897,0.0,C,1.0,25,1.0,C_0007,C,5000,25
0.892,0.892,0.947,0.5037270034276942,0.0037270034276941644,0.14064475519929628,10.9488,2.380877686904558,8.0,11.0,15.0,0.0,0.0,0.00016481599807739258,normal,0.9,1.0,1.0,0.5,D4,25,1000,0.05,0.05,0.5,0.8,0.2,none,1,200848,5000,0.0043894418779612514,0.0031683118533376744,0.0,C,1.0,25,1.0,C_0008,C,5000,25
